9.08.2011	13:31:54	47	ROAD	16:51:54
9.08.2011	13:32:00	47	ROAD	16:52:00
9.08.2011	13:32:07	47	ROAD	16:52:07
9.08.2011	13:32:14	48	ROAD	16:52:14
9.08.2011	13:32:21	47	ROAD	16:52:21
9.08.2011	13:32:28	48	ROAD	16:52:28
9.08.2011	13:32:35	46	ROAD	16:52:35
9.08.2011	13:32:42	45	ROAD	16:52:42
9.08.2011	13:32:48	48	ROAD	16:52:48
9.08.2011	13:32:55	47	ROAD	16:52:55
9.08.2011	13:33:02	45	ROAD	16:53:02
9.08.2011	13:33:09	49	ROAD	16:53:09
9.08.2011	13:33:16	57	ROAD	16:53:16
9.08.2011	13:33:23	61	CAR(ROAD)	16:53:23
9.08.2011	13:33:29	63	CAR(ROAD)	16:53:29
9.08.2011	13:33:36	63	CAR(ROAD)	16:53:36
9.08.2011	13:33:43	60	CAR(ROAD)	16:53:43
9.08.2011	13:33:50	62	CAR(ROAD)	16:53:50
9.08.2011	13:33:57	63	CAR(ROAD)	16:53:57
9.08.2011	13:34:04	66	CAR(ROAD)	16:54:04
9.08.2011	13:34:10	66	CAR(ROAD)	16:54:10
9.08.2011	13:34:17	68	CAR(ROAD)	16:54:17
9.08.2011	13:34:24	71	BOOTS(BEAUTY_STORE)	16:54:24
9.08.2011	13:34:31	74	BOOTS(BEAUTY_STORE)	16:54:31
9.08.2011	13:34:38	77	BOOTS(BEAUTY_STORE)	16:54:38
9.08.2011	13:34:45	78	BOOTS(BEAUTY_STORE)	16:54:45
9.08.2011	13:34:52	77	BOOTS(BEAUTY_STORE)	16:54:52
9.08.2011	13:34:59	75	BOOTS(BEAUTY_STORE)	16:54:59
9.08.2011	13:35:06	72	BOOTS(BEAUTY_STORE)	16:55:06
9.08.2011	13:35:13	70	BOOTS(BEAUTY_STORE)	16:55:13
9.08.2011	13:35:19	70	BOOTS(BEAUTY_STORE)	16:55:19
9.08.2011	13:35:26	59	BOOTS(BEAUTY_STORE)	16:55:26
9.08.2011	13:35:33	54	BOOTS(BEAUTY_STORE)	16:55:33
9.08.2011	13:35:40	51	BOOTS(BEAUTY_STORE)	16:55:40
9.08.2011	13:35:47	52	BOOTS(BEAUTY_STORE)	16:55:47
9.08.2011	13:35:53	49	BOOTS(BEAUTY_STORE)	16:55:53
9.08.2011	13:36:00	49	BOOTS(BEAUTY_STORE)	16:56:00
9.08.2011	13:36:07	46	ROAD	16:56:07
9.08.2011	13:36:14	45	ROAD	16:56:14
9.08.2011	13:36:21	48	ROAD	16:56:21
9.08.2011	13:36:28	48	ROAD	16:56:28
9.08.2011	13:36:34	47	ROAD	16:56:34
9.08.2011	13:36:41	48	ROAD	16:56:41
9.08.2011	13:36:48	48	ROAD	16:56:48
9.08.2011	13:36:55	48	ROAD	16:56:55
9.08.2011	13:37:02	45	ROAD	16:57:02
9.08.2011	13:37:09	49	ROAD	16:57:09
9.08.2011	13:37:16	45	ROAD	16:57:16
9.08.2011	13:37:23	49	ROAD	16:57:23
9.08.2011	13:37:29	49	ROAD	16:57:29
9.08.2011	13:37:36	51	ROAD	16:57:36
9.08.2011	13:37:43	51	ROAD	16:57:43
9.08.2011	13:37:50	51	ROAD	16:57:50
9.08.2011	13:37:57	52	PRIMARK	16:57:57
9.08.2011	13:38:04	53	PRIMARK	16:58:04
9.08.2011	13:38:10	54	PRIMARK	16:58:10
9.08.2011	13:38:17	52	PRIMARK	16:58:17
9.08.2011	13:38:24	54	PRIMARK	16:58:24
9.08.2011	13:38:31	50	PRIMARK	16:58:31
9.08.2011	13:38:38	52	PRIMARK	16:58:38
9.08.2011	13:38:45	52	PRIMARK	16:58:45
9.08.2011	13:38:51	52	PRIMARK	16:58:51
9.08.2011	13:38:58	51	PRIMARK	16:58:58
9.08.2011	13:39:05	49	PRIMARK	16:59:05
9.08.2011	13:39:12	51	PRIMARK	16:59:12
9.08.2011	13:39:19	51	PRIMARK	16:59:19
9.08.2011	13:39:26	52	PRIMARK	16:59:26
9.08.2011	13:39:33	51	PRIMARK	16:59:33
9.08.2011	13:39:39	53	PRIMARK	16:59:39
9.08.2011	13:39:46	51	PRIMARK	16:59:46
9.08.2011	13:39:53	47	PRIMARK	16:59:53
9.08.2011	13:40:00	52	PRIMARK	17:00:00
9.08.2011	13:40:07	53	PRIMARK	17:00:07
9.08.2011	13:40:14	53	PRIMARK	17:00:14
9.08.2011	13:40:21	49	PRIMARK	17:00:21
9.08.2011	13:40:28	53	PRIMARK	17:00:28
9.08.2011	13:40:35	52	PRIMARK	17:00:35
9.08.2011	13:40:41	52	PRIMARK	17:00:41
9.08.2011	13:40:48	50	PRIMARK	17:00:48
9.08.2011	13:40:55	51	PRIMARK	17:00:55
9.08.2011	13:41:02	50	PRIMARK	17:01:02
9.08.2011	13:41:09	52	PRIMARK	17:01:09
9.08.2011	13:41:16	54	PRIMARK	17:01:16
9.08.2011	13:41:22	55	PRIMARK	17:01:22
9.08.2011	13:41:29	56	PRIMARK	17:01:29
9.08.2011	13:41:36	53	PRIMARK	17:01:36
9.08.2011	13:41:43	53	PRIMARK	17:01:43
9.08.2011	13:41:50	53	PRIMARK	17:01:50
9.08.2011	13:41:57	52	PRIMARK	17:01:57
9.08.2011	13:42:03	50	PRIMARK	17:02:03
9.08.2011	13:42:10	50	PRIMARK	17:02:10
9.08.2011	13:42:17	52	PRIMARK	17:02:17
9.08.2011	13:42:24	51	PRIMARK	17:02:24
9.08.2011	13:42:31	50	PRIMARK	17:02:31
9.08.2011	13:42:38	51	PRIMARK	17:02:38
9.08.2011	13:42:45	51	PRIMARK	17:02:45
9.08.2011	13:42:51	50	PRIMARK	17:02:51
9.08.2011	13:42:58	51	PRIMARK	17:02:58
9.08.2011	13:43:05	49	PRIMARK	17:03:05
9.08.2011	13:43:12	54	SHOES(PRIMARK)	17:03:12
9.08.2011	13:43:19	54	SHOES(PRIMARK)	17:03:19
9.08.2011	13:43:26	54	SHOES(PRIMARK)	17:03:26
9.08.2011	13:43:33	52	SHOES(PRIMARK)	17:03:33
9.08.2011	13:43:39	52	SHOES(PRIMARK)	17:03:39
9.08.2011	13:43:46	50	SHOES(PRIMARK)	17:03:46
9.08.2011	13:43:53	53	SHOES(PRIMARK)	17:03:53
9.08.2011	13:44:00	53	SHOES(PRIMARK)	17:04:00
9.08.2011	13:44:07	52	SHOES(PRIMARK)	17:04:07
9.08.2011	13:44:14	53	SHOES(PRIMARK)	17:04:14
9.08.2011	13:44:21	55	SHOES(PRIMARK)	17:04:21
9.08.2011	13:44:28	54	SHOES(PRIMARK)	17:04:28
9.08.2011	13:44:34	53	SHOES(PRIMARK)	17:04:34
9.08.2011	13:44:41	53	SHOES(PRIMARK)	17:04:41
9.08.2011	13:44:48	54	SHOES(PRIMARK)	17:04:48
9.08.2011	13:44:55	51	SHOES(PRIMARK)	17:04:55
9.08.2011	13:45:02	51	SHOES(PRIMARK)	17:05:02
9.08.2011	13:45:09	51	SHOES(PRIMARK)	17:05:09
9.08.2011	13:45:16	53	SHOES(PRIMARK)	17:05:16
9.08.2011	13:45:22	55	SHOES(PRIMARK)	17:05:22
9.08.2011	13:45:29	54	SHOES(PRIMARK)	17:05:29
9.08.2011	13:45:36	54	SHOES(PRIMARK)	17:05:36
9.08.2011	13:45:43	53	SHOES(PRIMARK)	17:05:43
9.08.2011	13:45:50	50	SHOES(PRIMARK)	17:05:50
9.08.2011	13:45:57	52	SHOES(PRIMARK)	17:05:57
9.08.2011	13:46:04	51	SHOES(PRIMARK)	17:06:04
9.08.2011	13:46:10	50	SHOES(PRIMARK)	17:06:10
9.08.2011	13:46:17	49	SHOES(PRIMARK)	17:06:17
9.08.2011	13:46:24	53	SHOES(PRIMARK)	17:06:24
9.08.2011	13:46:31	53	SHOES(PRIMARK)	17:06:31
9.08.2011	13:46:38	52	SHOES(PRIMARK)	17:06:38
9.08.2011	13:46:45	55	SHOES(PRIMARK)	17:06:45
9.08.2011	13:46:52	51	SHOES(PRIMARK)	17:06:52
9.08.2011	13:46:58	54	SHOES(PRIMARK)	17:06:58
9.08.2011	13:47:05	52	SHOES(PRIMARK)	17:07:05
9.08.2011	13:47:12	52	SHOES(PRIMARK)	17:07:12
9.08.2011	13:47:19	52	SHOES(PRIMARK)	17:07:19
9.08.2011	13:47:26	51	SHOES(PRIMARK)	17:07:26
9.08.2011	13:47:33	52	SHOES(PRIMARK)	17:07:33
9.08.2011	13:47:39	51	SHOES(PRIMARK)	17:07:39
9.08.2011	13:47:46	51	SHOES(PRIMARK)	17:07:46
9.08.2011	13:47:53	48	ROAD	17:07:53
9.08.2011	13:48:00	49	ROAD	17:08:00
9.08.2011	13:48:07	48	ROAD	17:08:07
9.08.2011	13:48:14	47	ROAD	17:08:14
9.08.2011	13:48:21	48	ROAD	17:08:21
9.08.2011	13:48:27	48	ROAD	17:08:27
9.08.2011	13:48:34	49	ROAD	17:08:34
9.08.2011	13:48:41	47	ROAD	17:08:41
